Doctor ID,Doctor Age,Doctor Location,Doctor Type,Experience (Years),Patients in Lifetime,Patients in Queue,Pev_Visited
2662,62.0,58,72,33.8681067031777,2491.805367357817,49.719824624584994,1
2957,77.0,29,90,4.948480600519152,507.7112837636747,10.28907275501721,0
2946,61.0,62,63,9.72805302858689,1087.858114124182,20.81454493719302,0
2644,45.0,62,81,15.367631115510648,1472.1768099103724,30.495036465789155,0
2092,29.0,68,31,24.123033225598583,2068.6836672526683,40.45818963834584,0
2837,13.0,69,31,29.692535409648823,2504.138367408688,48.07212318406447,1
2742,97.0,4,1,2.4813446943397897,465.4132597530463,10.07387971795916,0
2579,81.0,-3,86,16.330642985767113,923.0132683629876,20.08449220489439,0
2206,65.0,8,49,13.280865696668188,1414.2594162337398,28.36034628058725,0
2698,49.0,25,16,28.81377314218411,1980.626596456216,38.95486122353788,0
2458,33.0,27,16,27.358802325269764,2509.6048523336567,48.3446226319884,1
2276,79.0,5,48,10.34506822538207,579.0448636374655,11.558172153506646,0
2400,63.0,51,15,10.740695023465552,1050.0352541272066,21.690133871736887,0
2346,47.0,46,21,16.47823061669797,1515.914401136112,28.8385129241126,0
2007,31.0,47,33,22.35466263074057,1919.8712866730991,39.53468713043841,0
2788,15.0,41,33,35.20137763186977,2463.91204915624,48.884058065513926,1
2443,81.0,83,94,10.220038975819117,539.3658749014232,10.02213457295076,0
2712,65.0,68,82,7.799962588745944,934.021267983961,21.06898156619919,0
2033,49.0,80,44,14.573600946511146,1426.218003925646,29.2556521306061,0
2429,33.0,96,59,22.488508254018942,2018.7251309663764,41.38522051479167,0
2297,17.0,93,59,32.25610197607691,2453.34305385725,50.82132483322888,1
2706,138.0,89,80,1.721883347622137,592.0620357471568,9.3323179025639,0
2956,122.0,85,30,15.359242337475932,929.7483467887062,21.86691789191773,0
2621,106.0,91,23,21.308613578906108,1584.3133605028372,29.717172069211436,0
2995,90.0,84,43,25.70345079454085,2095.515796171404,38.634155231450464,0
2549,74.0,78,43,33.25884909738134,2588.08258328873,49.3274886453016,1
2848,111.0,68,80,3.285272005952649,525.5919263477784,11.974196981364395,0
2189,95.0,78,52,11.286338556126513,935.534227832337,20.03930141589588,0
2401,79.0,75,46,16.90487204070053,1414.7689711983032,29.13130642904468,0
2235,63.0,66,45,27.191907474323685,1985.759325014988,38.330847871984346,0
2306,47.0,65,45,32.48706909139966,2523.188129969283,49.82677850390149,1
2009,133.0,-9,40,7.076065494724316,535.169496042906,9.493144812685808,0
2612,117.0,17,63,12.402208238119584,1059.1386152200005,18.408933786807005,0
2139,101.0,20,33,13.100253301013735,1529.4184242662895,29.933529779102557,0
2447,85.0,30,47,25.639667779361343,2083.703728784237,40.13661240481071,0
2581,69.0,24,47,32.77717686241536,2444.826593120964,48.76805112007975,1
2618,108.0,8,88,2.2563955654000813,492.6604296306264,11.683760362790933,0
2908,92.0,2,10,10.251650550382433,1001.1609737860296,20.40718010375692,0
2799,76.0,26,99,15.21467541677223,1479.6586560741405,30.08837298312286,0
2459,60.0,31,6,25.424812323366563,2019.45820291678,38.9475226777842,0
2148,44.0,31,6,32.4987957196833,2528.8726636606884,51.68371182443664,1
2645,74.0,-13,25,2.536431500546838,467.78952263542186,9.549213252718854,0
2262,58.0,34,93,11.257611708287664,944.896591730732,20.06618985751541,0
2344,42.0,15,28,12.222685792612149,1496.4583688670114,31.15901622698843,0
2429,26.0,17,62,24.495483360758488,2092.8874305517547,41.66383084321741,0
2540,10.0,9,62,34.089412245637575,2548.8775318075013,50.29346961065794,1
2690,65.0,-6,46,9.17401871860602,447.3848979278994,8.986674835299672,0
2588,49.0,39,50,6.594939599621863,1087.6034095938048,18.44157666596441,0
2219,33.0,35,15,18.94394249956133,1488.506130442163,31.9912340929833,0
2002,17.0,23,83,20.297709081628685,2073.8107947040507,40.6216762423208,0
2529,1.0,26,83,35.67035602236269,2594.9009689719137,51.852172750568286,1
2194,89.0,22,62,2.1188256084559023,428.474570448749,8.438174777111954,0
2578,73.0,33,48,15.9430433990562,960.3752340347244,19.7917324426684,0
2097,57.0,50,30,17.805471746586257,1404.813766573955,29.309015268883787,0
2631,41.0,41,58,19.802491717197103,1979.6789569700056,41.74766884768046,0
2340,25.0,40,58,29.79425784068018,2486.626185229689,51.66317991934069,1
2537,68.0,69,18,6.398640621627338,502.28040357923055,9.341600680705673,0
2642,52.0,53,19,16.455703792425165,924.4296534785587,21.04329685289688,0
2374,36.0,86,26,16.030447818938352,1593.4399894660123,31.089805536965585,0
2168,20.0,74,41,19.15918217774511,1912.0554448408543,41.44165431609723,0
2572,4.0,79,41,31.441717430315418,2479.678977372186,50.44761443002679,1
2828,138.0,4,65,6.68503344895514,568.8629858386805,9.577654989416896,0
2062,122.0,-1,12,17.961405489701995,969.586993593766,21.370425409385184,0
2398,106.0,7,33,12.021382368328268,1520.2524135275455,30.544318336712436,0
2986,90.0,32,85,20.558129731866217,2043.7472431413776,41.06260161827926,0
2155,74.0,27,85,35.16468700792451,2544.8942007268297,48.33620346092331,1
2192,82.0,27,69,8.530227728737117,529.7361896921856,8.388640210814625,0
2156,66.0,64,73,7.668163232281863,1020.0105143840728,21.5771196947272,0
2490,50.0,59,56,21.980955245411703,1520.4848705495735,30.8886827142992,0
2402,34.0,46,37,19.87690645220019,2091.953836201004,41.69186980988808,0
2526,18.0,50,37,29.19686300237564,2534.3281631619348,50.50808231944585,1
2407,130.0,37,55,0.9470362169250732,528.5939038147891,10.132515497877272,0
2573,114.0,77,80,15.28187731868112,984.725188359461,19.13225774272082,0
2819,98.0,68,16,19.500588071774292,1543.3748561918742,31.15121946748957,0
2556,82.0,73,49,19.090833775386063,2076.4426534456384,39.64533099975596,0
2492,66.0,66,49,35.843518028160084,2574.233121525212,48.46378328783718,1
2357,107.0,47,18,9.348833928336418,428.2262775038674,8.32633439885311,0
2185,91.0,65,15,13.091021913129424,1089.2145662432767,20.604235904266694,0
2739,75.0,103,4,17.248679132383607,1439.3543915448145,28.970899721004105,0
2631,59.0,89,58,27.8733749876712,2057.665377777357,39.54342241361332,0
2602,43.0,83,58,27.942902194540952,2581.16322070312,50.21285900432605,1
2645,71.0,-15,36,10.57371201125775,536.5103756516253,11.184860182762945,0
2925,55.0,-10,93,10.189909635434526,1098.1207277855297,19.454279367491488,0
2145,39.0,3,47,16.666359416715068,1472.8445067872958,30.088317049159613,0
2038,23.0,7,80,28.894446152400075,2050.688938816837,39.85566538306632,0
2698,7.0,10,80,27.69218483314683,2489.034223288043,50.13759865894678,1
2478,129.0,76,90,6.266674090406938,432.8394112235216,10.167927720408072,0
2482,113.0,41,29,14.043111607738927,1013.3931254380296,20.875857091575245,0
2713,97.0,65,74,15.948867709398169,1470.9156614587996,28.90171128907914,0
2523,81.0,62,44,25.5789472735997,1980.751531215458,39.90351220443862,0
2179,65.0,55,44,31.190821359382657,2534.749966534281,48.404747273503055,1
2196,89.0,-21,45,9.936126452089413,585.1460754754471,11.66408073459532,0
2187,73.0,-4,89,9.2231720812187,1034.3957418292648,18.274419254921117,0
2790,57.0,3,25,16.81424453205187,1410.7614310351787,31.65883316574769,0
2326,41.0,2,28,24.47004345209912,1920.4850224122056,38.36126950217575,0
2109,25.0,2,28,27.772225344581507,2530.9543553561984,49.21911441079549,1
2247,72.0,73,72,11.345195494682034,510.00629611570616,11.878918191954869,0
2875,56.0,69,26,7.377072021203959,936.535701940786,21.65444290502012,0
2237,40.0,90,11,18.970958157214497,1402.0616666531878,31.07411542927609,0
2706,24.0,71,17,21.97993107404231,2098.9100248483464,38.83261551016388,0
2477,8.0,75,17,29.58158569180861,2429.034623417408,51.773324423495815,1
2387,88.0,48,71,3.677911710683565,599.6700174198824,9.382018534462247,0
2212,72.0,46,94,12.905328699561338,984.9643955265988,21.81918377230451,0
2557,56.0,22,68,22.474286114095065,1492.2950940969483,30.248778920911214,0
2853,40.0,40,40,18.427650274468853,1945.931280452963,40.44536821017459,0
2821,24.0,39,40,33.69122900920192,2450.8533648080484,50.73245774008085,1
2474,114.0,47,95,6.250058508331936,547.5251410494544,9.77729901229574,0
2916,98.0,41,86,17.47382212943294,1068.4625802677986,19.11835823948091,0
2864,82.0,50,48,20.113112061176736,1439.451504193563,28.196326796175413,0
2703,66.0,47,77,18.38532964479389,2021.173331416349,41.349392066204864,0
2589,50.0,43,77,33.45444739378798,2414.761895749029,49.0987082386996,1
2394,128.0,67,26,5.189615872837543,478.64140024060913,8.935122301283334,0
2900,112.0,70,61,16.09053923429879,1013.94251685464,19.313495982359814,0
2184,96.0,98,11,19.069991568970345,1428.6913438728814,29.05267895038981,0
2871,80.0,78,0,26.243177413007874,1947.1442086508323,40.44532567362498,0
2024,64.0,81,0,28.926305933807736,2517.059735892085,51.96323289589442,1
2243,125.0,75,55,6.512164395951792,536.3036070452342,10.164785910232805,0
2266,109.0,64,82,6.733895101875127,900.0845972562054,20.820098291235155,0
2271,93.0,26,47,15.94431171625742,1516.290976939257,31.33856118075624,0
2296,77.0,33,15,18.377685478679485,1978.953056451705,41.811182929412986,0
2156,61.0,38,15,34.898235923822,2465.330775026985,50.82568763053257,1
2893,138.0,117,64,2.8187074213373267,585.9535111250285,9.935346878801914,0
2721,122.0,93,82,7.050441924354891,954.5549146891416,19.147611831514844,0
2644,106.0,72,63,12.758111246861905,1533.1884768964717,28.36456416764061,0
2548,90.0,80,11,20.002262755466827,1940.534346140165,39.923127335399656,0
2865,74.0,85,11,30.300119709373227,2412.627639377324,49.5109840874949,1
2874,68.0,15,5,2.495957200274155,442.79231707171135,9.519223868389735,0
2112,52.0,48,27,11.289103126752016,1001.8229623318666,18.727843693519223,0
2370,36.0,61,7,21.87253912991841,1559.5171995630028,31.31471028978173,0
2938,20.0,54,100,22.48191732312353,1935.7838215373283,39.32715432677144,0
2252,4.0,53,100,27.470472555805657,2410.6181625967747,49.48953842977545,1
2477,91.0,30,87,4.195210010867076,430.3943202047027,8.011535639432871,0
2330,75.0,14,4,17.466375922124424,942.2736691237518,19.00227759911581,0
2981,59.0,-8,24,21.92317735276933,1517.7412890559524,30.9721444575948,0
2991,43.0,6,55,27.053648704969923,2001.7376621975077,41.22727127345263,0
2320,27.0,11,55,24.90915335845888,2537.4615099163134,50.07532593422853,1
2181,95.0,95,62,9.1610440010728,417.1051693352799,10.136060443260977,0
2562,79.0,47,91,7.08881241318626,904.4420022231944,18.7767960094537,0
2804,63.0,64,60,19.692487402498863,1441.1496740797534,31.76125632677067,0
2521,47.0,79,72,27.64252215659303,2089.6256955044914,38.52334250397006,0
2344,31.0,69,72,34.87766705667178,2565.0038419745747,50.39357544169047,1
2060,75.0,-1,16,8.30047591271019,501.3601682129448,10.28882278500548,0
2811,59.0,-16,54,9.055287575795788,933.8417098983672,20.44194609252418,0
2289,43.0,-12,84,12.664440223244023,1572.243764373487,28.2968748659073,0
2440,27.0,11,26,27.71480849309354,1924.6465930096,40.86075268435784,0
2598,11.0,2,26,24.431652559482146,2475.336023076643,51.177389755642935,1
2878,132.0,24,0,1.940504535194864,484.0518996893971,9.2657281178073,0
2915,116.0,-12,38,11.756596585916151,911.7461279829575,20.966139224643264,0
2627,100.0,22,11,23.322647325529065,1535.939015620438,29.692703800025928,0
2169,84.0,17,76,21.22173883135156,2097.700816052753,38.82603564374856,0
2836,68.0,14,76,24.669298643059207,2465.142812093812,48.75882923917705,1
2453,101.0,16,69,2.579951411534996,553.3763723746065,9.645140091454923,0
2623,85.0,60,18,16.21532920480118,947.6383036881329,19.188001488420674,0
2079,69.0,35,27,18.61421484625615,1420.6756852411074,28.555212132694265,0
2993,53.0,58,84,19.325913519639325,2087.748671117554,39.271001704234806,0
2864,37.0,50,84,26.04290986357967,2471.091743540205,50.53722197324326,1
2134,118.0,-9,29,8.894041777610287,507.3038136774846,8.063781127209115,0
2543,102.0,-6,80,11.096200068257838,1009.5142999218872,18.656046943572655,0
2979,86.0,16,25,12.089414808103644,1544.8584567087696,29.808218992680004,0
2039,70.0,24,37,25.67558803730509,2000.708005612534,39.33656174641732,0
2648,54.0,14,37,30.715238587561583,2577.089402392771,48.08933777544094,1
2202,134.0,79,77,1.9470659605838976,488.7782927740973,10.83836543405631,0
2533,118.0,117,29,15.90529264957832,955.7457866300664,19.96111789946321,0
2751,102.0,94,30,21.8832055142665,1472.8221457675518,30.063289623388386,0
2912,86.0,86,31,28.0712706558842,1990.8603074823131,40.498401016818704,0
2088,70.0,95,31,26.42183364909081,2425.628992803849,50.54221525798508,1
2067,69.0,88,72,5.142031227477662,536.4553689435371,10.021204977677488,0
2911,53.0,71,78,15.19768158806418,1074.3481359394225,20.57280357628061,0
2510,37.0,99,9,18.84011885122147,1432.3142529148058,31.800859702296485,0
2475,21.0,95,93,28.25822973567015,2061.0475749252864,38.40757013199396,0
2112,5.0,86,93,28.86236853196979,2491.6994837849893,49.25303047766215,1
2785,96.0,43,33,1.7915846428389797,458.052156800278,10.501335847236303,0
2955,80.0,63,84,13.402347450425918,985.4586457878728,21.928366455969165,0
2139,64.0,64,73,16.492330723272303,1491.4042724630683,28.913491714733635,0
2694,48.0,64,28,29.76326333799516,2020.123854334009,39.22350176861223,0
2478,32.0,59,28,26.59863655684749,2552.7649710343403,48.0888419996949,1
2210,105.0,62,91,11.333053860703991,404.756098745527,11.136036539591924,0
2830,89.0,102,39,10.422572802450178,1078.2055302312783,20.78877365008749,0
2486,73.0,107,66,16.419329905310097,1417.809443165806,30.74979230806415,0
2017,57.0,81,39,18.31463238814049,1902.9115949985269,39.46139155308536,0
2101,41.0,90,39,25.66884504425268,2549.595884931609,48.63579144128756,1
2089,99.0,42,58,5.732113811653085,590.3695469922915,11.96494706582509,0
2860,83.0,71,36,7.85739259112397,1018.2069635357112,18.755325477983376,0
2564,67.0,50,84,15.3548513147624,1567.8962413645268,28.07519014982523,0
2177,51.0,75,98,22.447025595300865,2056.303296448634,40.12052175362492,0
2072,35.0,66,98,30.451699141226,2469.899311108445,48.92846469317104,1
2390,142.0,115,62,6.07833487393445,539.3763215883916,9.139083135616987,0
2907,126.0,75,33,17.18182336974947,979.3567921761756,18.93291144455175,0
2370,110.0,84,16,22.647345530989277,1522.4114338020056,31.853020671699564,0
2656,94.0,77,8,28.278522703879972,2079.834557455345,39.68226863935568,0
2229,78.0,84,8,30.338816119827875,2511.228738135821,49.8264416305608,1
2534,104.0,13,73,2.797648761679969,583.1949342097972,9.065380468110115,0
2680,88.0,48,100,11.46641917156516,987.5710240696524,20.78462282763137,0
2841,72.0,43,49,16.985378360423116,1420.9957263378178,31.862758997581373,0
2822,56.0,34,63,21.160764025867632,2015.542825844072,41.88668358247551,0
2902,40.0,41,63,32.217435619265366,2496.37202057041,48.46632451906609,1
2045,127.0,31,11,5.392665817723918,456.3855482434472,11.946238600543763,0
2023,111.0,38,7,9.70042343578166,933.947361997478,21.75299167552906,0
2613,95.0,0,71,13.899024451547165,1557.9713030763908,31.1021644401314,0
2190,79.0,1,24,23.70282866067721,1952.3752251095195,41.11526608825961,0
2009,63.0,8,24,32.72097581227827,2442.1064298292576,49.33871198813942,1
2583,121.0,125,21,1.907049727184685,551.5615938055498,10.636752287650165,0
2199,105.0,89,86,15.902461101122604,920.8764019484904,20.805764191955948,0
2787,89.0,74,59,18.8902924170354,1401.6186893278468,29.04758932734459,0
2681,73.0,103,66,26.609566966560607,2016.1613141959488,40.30791557472771,0
2610,57.0,93,66,33.54752620682413,2534.5589364724874,48.501592070030526,1
2133,67.0,54,11,11.042779573263475,448.17083224371913,11.378587950838044,0
2086,51.0,43,76,7.529115636344458,960.2034098257144,19.87949732421253,0
2858,35.0,71,86,12.063786140573873,1519.7519842816705,30.53128847088001,0
2484,19.0,54,68,25.6406631787282,1949.2940051604269,41.58903044631568,0
2815,3.0,61,68,25.35691996263196,2564.5947952871065,48.86875964917322,1
2579,66.0,49,47,3.366419408745388,458.59644439577175,10.608979713107802,0
2823,50.0,60,94,7.693482826174459,1015.650044058512,21.595550555106733,0
2448,34.0,22,71,22.346035099425052,1546.1332981239025,30.18634525918518,0
2863,18.0,32,43,26.92921014312588,1919.5151354440472,39.28895332693662,0
2104,2.0,32,43,35.072723370506935,2546.708219283986,49.29768359963192,1
2113,103.0,111,43,0.6986246701095342,416.1073720942309,8.694708679728535,0
2851,87.0,90,17,11.159443410873193,925.2205457001068,19.63984858081073,0
2156,71.0,54,78,15.335502063811914,1468.0135503760357,31.660141709776283,0
2808,55.0,80,8,24.99833221297421,2088.289212637364,40.98685022220988,0
2787,39.0,74,8,28.070470661333086,2545.5268988849275,50.497849895408194,1
2806,129.0,16,87,5.317231190708657,595.0229520654245,10.839747551873192,0
2696,113.0,34,11,12.64218382651632,1059.8977028308568,21.701406580560835,0
2276,97.0,5,100,12.546823364595982,1538.933382986056,30.8587896904238,0
2373,81.0,20,74,24.538267196333805,1954.5783187802847,39.07467557954625,0
2406,65.0,20,74,31.37411415401718,2444.594526621194,51.22939004907313,1
2716,102.0,45,60,10.90733229152101,468.1342672740739,9.105946646590192,0
2938,86.0,31,36,7.262617915340163,977.5686085149084,19.063687901205967,0
2345,70.0,21,80,18.56709506765716,1538.1000033869063,29.00758158094293,0
2441,54.0,6,51,29.843578038855547,1928.3857091025973,41.62196230935416,0
2569,38.0,5,51,29.790858866467246,2519.550293908994,49.46415350186306,1
2290,127.0,39,53,8.732355155851712,511.996164532916,8.493473764050302,0
2530,111.0,20,55,10.234700677074017,970.484443451908,21.727896445493005,0
2363,95.0,58,57,18.15010013931598,1553.0953731447792,31.56422186807489,0
2749,79.0,33,75,26.30173603599058,1966.671733237468,40.40320746423747,0
2937,63.0,41,75,34.61089149670716,2447.667705769165,48.01121054653575,1
2351,70.0,73,3,4.3398167673252015,480.6904128702071,11.65747208005384,0
2189,54.0,44,34,8.328913542992215,1030.3099298234029,18.1653663174553,0
2192,38.0,52,90,14.943027586197603,1476.1621415292036,30.60440584492902,0
2898,22.0,45,66,18.99857649389363,1981.0464989402687,39.833018669810485,0
2434,6.0,50,66,31.49336898977645,2467.841883009074,48.37402126789726,1
2002,93.0,34,50,6.134519300511977,563.9510749227603,8.064839419584802,0
2583,77.0,81,79,14.612790001822376,1065.7188666753011,20.62738145057005,0
2697,61.0,43,14,23.165238567126536,1593.892972702898,31.757915578596176,0
2312,45.0,62,8,19.909401009813525,1960.0226552786355,41.85939509610792,0
2515,29.0,62,8,24.801999713564825,2400.1290265654843,51.921044969359045,1
2319,138.0,52,36,1.5864461034340636,454.4840789971026,10.574861093442056,0
2515,122.0,114,34,7.003953219366906,1092.227327620762,19.7193988353034,0
2291,106.0,99,66,22.66734227033617,1440.9261545558809,30.8213905380075,0
2384,90.0,95,92,18.158381252275817,1965.3547151246955,40.24549054410174,0
2516,74.0,88,92,35.84635458458058,2550.244946222405,50.97711131834536,1
2604,113.0,56,64,10.921639493525928,429.9379354918615,11.106653602137015,0
2614,97.0,50,40,17.50706863864395,1017.2577240290176,20.767201147015403,0
2267,81.0,31,58,23.26408555099245,1562.1242045115823,29.30084378808204,0
2997,65.0,33,51,26.99486189818812,1924.749148552083,41.00292140668519,0
2818,49.0,28,51,31.26324583413753,2451.500369159512,49.69584813171696,1
2425,103.0,63,92,6.164989622973265,423.81870663006725,9.273802189252876,0
2926,87.0,72,56,14.712823723578888,934.7895263857544,20.503988920911254,0
2015,71.0,60,24,17.500067372653135,1481.8626345822988,28.811521576243077,0
2354,55.0,39,18,26.727994106180667,2073.769957446918,41.70204339248994,0
2038,39.0,45,18,34.81188643933227,2577.611435102777,51.24275710395672,1
2163,88.0,62,20,0.2722633849535212,549.0523993796994,11.080151482850445,0
2053,72.0,108,30,9.647830886258744,1051.3785777734165,20.020600532683343,0
2229,56.0,100,73,14.306902327688524,1425.438437002824,30.59258157528628,0
2036,40.0,92,41,24.159671774939124,1970.415922972633,40.10405049955689,0
2101,24.0,90,41,30.819744039036905,2429.97646085419,48.49769638012371,1
2938,135.0,62,97,11.939759874302911,548.4908129958685,8.881686518288681,0
2546,119.0,18,34,16.506613660786233,1086.405554530702,21.417443008726572,0
2141,103.0,37,100,12.92446910768429,1556.0793850270177,28.420082367231995,0
2361,87.0,21,3,18.924633242817038,1913.010559851087,39.39256926245687,0
2834,71.0,22,3,28.877720098751585,2510.041333936709,48.266383867898746,1
2620,141.0,84,27,6.663078943952752,460.2029430868831,8.168112465059767,0
2394,125.0,35,54,7.728492693095833,939.5929472244212,18.940642700500625,0
2123,109.0,63,1,21.9690163336484,1524.3020122836533,30.866683350723036,0
2252,93.0,47,46,19.48018516908881,1985.6103700531585,41.48651669313277,0
2377,77.0,51,46,31.301974194715715,2483.728904242092,49.80397704701805,1
2802,76.0,29,74,1.0860310459059956,411.8308656355212,11.8271519053821,0
2177,60.0,36,69,17.15071462625133,995.3326700588032,18.269819718416656,0
2197,44.0,80,37,22.74431734526331,1448.2104912181037,28.895861768678092,0
2422,28.0,61,12,27.682148632506856,1954.261323226068,41.1168249489559,0
2631,12.0,61,12,32.72907920892178,2549.79496555742,51.617368611131525,1
2369,107.0,-26,74,2.9264663552268253,448.0180111021045,10.635321390962586,0
2339,91.0,28,22,7.775260944037084,1081.5204989076317,18.685956069865533,0
2678,75.0,2,18,21.414980342825604,1553.2094183152512,29.08124748969291,0
2229,59.0,3,54,19.55531107617873,1907.6396384340376,38.865692015676224,0
2778,43.0,2,54,30.451331240576486,2408.06858136316,50.68009277672601,1
2501,64.0,38,98,8.777809851960484,436.5738970573204,8.461882907205352,0
2473,48.0,33,10,6.635143643220365,1028.45134210598,20.265356311320488,0
2263,32.0,56,57,19.70508582407401,1476.7025128516234,28.78237834966245,0
2001,16.0,40,8,29.206661780956065,1972.612579159568,39.7854812398714,0
2183,0.0,42,8,35.24961158766141,2546.680439828393,49.85399609054277,1
2583,135.0,95,44,11.27594861271478,466.6560775881599,9.336771378818016,0
2116,119.0,80,19,14.829949249134735,1017.5223159952563,21.27841005085317,0
2700,103.0,108,80,12.425897766248475,1495.8509206223246,31.282919696012435,0
2281,87.0,97,49,18.667785819020235,1941.857003123039,38.7127815323941,0
2632,71.0,88,49,34.3942456612808,2535.151933161007,50.50936470341615,1
2899,118.0,105,95,1.4896102883750757,567.8955389076341,8.606987284416306,0
2067,102.0,65,35,10.016536458449735,970.448442488417,21.780452488123533,0
2650,86.0,56,58,21.711204361716558,1476.171085941197,30.12445790218033,0
2566,70.0,61,21,29.84784059593148,2044.821576307099,40.45072322642718,0
2622,54.0,70,21,35.8190786039837,2441.5157703707023,51.9874368726076,1
2544,89.0,55,24,3.701972436824208,498.2896642281678,10.439862412246478,0
2366,73.0,10,3,14.997260053879142,983.1164663806438,20.72374340950233,0
2287,57.0,27,34,22.07275903919797,1401.558204023161,31.819783886939916,0
2366,41.0,38,18,19.310120263398183,1984.9696765619933,40.55981638352644,0
2187,25.0,34,18,24.15944109344469,2428.7604072376475,48.72730519666689,1
2954,65.0,98,43,2.3916047123628044,443.63922063787976,9.928992585751285,0
2144,49.0,106,50,6.20070155137541,952.547944707029,19.08955773544968,0
2927,33.0,94,79,16.8812069552822,1579.9286462886869,29.99041209806526,0
2289,17.0,102,9,19.456846323952927,1948.203881903893,39.37196809075142,0
2824,1.0,92,9,30.22574637489434,2592.28955805401,50.056913580712965,1
2384,119.0,-16,62,11.266357681891488,460.8063378148607,9.840525481911785,0
2149,103.0,44,65,8.01556498840949,955.6985033311544,21.541421412992573,0
2950,87.0,-1,18,21.589672530362908,1515.7558089093611,28.4783247439559,0
2884,71.0,27,68,27.53304125211995,2016.1681384220672,38.37528220583226,0
2867,55.0,18,68,24.118338429433106,2585.190268264645,48.1781127094791,1
2279,107.0,-8,50,2.2640574586057,453.4704674893966,11.946569883058311,0
2401,91.0,9,98,8.727752526739033,1006.8253770320596,18.074511668109825,0
2451,75.0,19,28,21.803786122325885,1578.9533688240308,28.339812676647323,0
2622,59.0,13,74,18.285066168285645,1942.4561845226783,40.182663437831856,0
2193,43.0,16,74,31.001515084798097,2404.609500546359,50.97674614176216,1
2139,97.0,22,31,4.51314652399324,486.1496539086701,11.206200020825456,0
2442,81.0,-9,94,17.0514637904702,1053.325736136523,19.65116276616824,0
2626,65.0,21,50,21.980652419744484,1497.7060839121943,31.241847253264037,0
2662,49.0,2,32,20.540848650962666,2028.545114180766,41.04157408580916,0
2908,33.0,4,32,28.57908677506065,2438.3822318203083,49.045411341061495,1
2078,123.0,67,66,6.053311397832653,540.3054139818042,8.550149783238265,0
2303,107.0,84,78,6.129736662283101,1003.6314525064164,18.37560121338097,0
2326,91.0,71,68,19.37682672052764,1551.5274967499352,31.832732364164627,0
2629,75.0,90,88,21.05727881963554,1929.0009263937316,38.048314623707405,0
2726,59.0,83,88,35.57839451805646,2576.385245084402,49.19970944843051,1
2100,129.0,44,27,7.638650957071968,421.081739423908,11.961534970086534,0
2817,113.0,10,22,13.9123263457789,987.3430083914628,21.713907411970546,0
2826,97.0,40,60,16.872110972699126,1439.012874692161,28.66529731491625,0
2026,81.0,44,50,25.054025092464684,1975.535082339911,40.2135939628328,0
2576,65.0,37,50,27.56426199492965,2506.567895054254,51.36612576030635,1
2484,108.0,136,55,0.9094687251137504,458.71302534242,8.211941285155701,0
2768,92.0,103,26,13.468697059254607,1010.2002858296244,19.10216080160778,0
2936,76.0,93,71,12.871720527308238,1407.7276438402766,29.654090113506797,0
2616,60.0,92,68,27.99033284940797,1932.190493128213,41.74574852372398,0
2168,44.0,99,68,31.26694260905467,2441.8484439371573,48.13481939158084,1
2262,90.0,-29,4,1.1155987008778192,400.9008049892513,11.18747009622745,0
2002,74.0,7,15,16.818685505917305,1098.5121710476217,19.73062455731064,0
2534,58.0,-1,48,19.669905371940143,1432.923096697985,31.13712911479654,0
2905,42.0,14,37,27.395495506732534,1923.6520833257869,39.87408888372997,0
2611,26.0,10,37,32.9701676368204,2522.2735521815885,50.02412979149102,1
2855,84.0,37,78,11.566452800039968,418.1472030825857,8.317199773034709,0
2712,68.0,-23,3,17.161066116544653,1081.2691596419693,18.439117083039637,0
2045,52.0,-12,40,21.03035391264304,1480.5167931711535,31.23804827260741,0
2815,36.0,-5,88,20.59221111163953,1910.8376478780697,39.42849450610712,0
2890,20.0,0,88,26.687616663938957,2598.206175264515,49.79831717223575,1
2894,142.0,121,65,1.6484256166692508,505.1964880277728,11.417372727390225,0
2386,126.0,86,79,14.543329622268995,1072.3959115527168,19.678806338660102,0
2346,110.0,109,34,21.9157499345642,1575.2412361095369,29.9756927793528,0
2508,94.0,100,21,29.252888209176643,1930.815286091308,41.99539008630859,0
2950,78.0,93,21,28.603667820253687,2426.313380223547,51.7706368020482,1
2585,120.0,8,14,5.568549708568805,450.7337753646652,11.923646997119594,0
2993,104.0,10,88,14.436980903798826,999.8144047223592,18.744563174967904,0
2659,88.0,13,7,15.56111931004468,1594.0560231170325,31.01223240006844,0
2549,72.0,18,70,22.088182551745504,2048.004262624407,38.50954898951218,0
2962,56.0,27,70,31.631131351091884,2485.0004034611466,49.11715763021914,1
2098,74.0,40,52,10.192045182340053,558.8308372227307,8.178543061556645,0
2657,58.0,74,11,11.48410028439223,1076.7022239511336,20.003914630318743,0
2940,42.0,74,22,23.923746545420165,1550.7423063281926,29.0208147887442,0
2629,26.0,71,9,20.220702406611213,2044.9815537666896,38.77641168840955,0
2677,10.0,63,9,34.04962298705668,2402.270973270884,49.9623001260516,1
2129,89.0,-12,84,1.171390951315837,532.3158078295837,10.27516415342723,0
2887,73.0,2,77,16.858459303184834,1083.9777735286116,19.907849024050897,0
2314,57.0,-18,87,19.86908367002889,1563.5189486793622,31.98867560156184,0
2340,41.0,-9,71,26.89330490591536,2053.299477244851,41.13988868398452,0
2271,25.0,1,71,35.88557960004986,2548.925365702544,50.76138800522814,1
