hospital ID,hospital Age,hospital Location,hospital has Type,Experience (Years),Patients in Lifetime,Patients in Queue,Pev_Visited
2469,52.0,78,1,24.81937625423069,19049.764521423625,40.31381391801013,0
2092,36.0,86,1,30.49351849726975,25239.16121451995,48.3922139466613,1
2193,71.0,57,0,1.344378592254201,5024.464922200031,8.63573420674525,0
2906,55.0,57,0,11.465671571856802,10336.636647898862,19.74071994056855,0
2082,39.0,62,0,20.01518959363799,15730.99284798245,29.62540271357198,0
2766,23.0,53,1,18.604025866528737,19952.844629613017,41.43043317632703,0
2410,7.0,60,1,32.82097811612793,25835.208906949763,51.88405945361267,1
2990,91.0,1,0,6.457610926302615,5324.449043365311,11.247777749442127,0
2941,75.0,11,0,7.227968863813574,10067.426887563408,19.117960824250385,0
2347,59.0,30,0,15.489787058358267,14245.529734896916,31.951608368762223,0
2393,43.0,28,1,26.99729477549565,19741.93811838292,40.556220744294734,0
2693,27.0,22,1,28.217695424727165,24174.621547774943,50.41982558065549,1
2409,117.0,14,0,4.526337274635924,5314.238120343087,10.787675760659676,0
2520,101.0,37,0,7.535220244588524,9778.631853229756,18.9171259075526,0
2022,85.0,55,0,12.963359748901068,14567.287525915186,29.64910161042916,0
2033,69.0,62,1,20.206773099047545,19964.47036336824,41.75356828291706,0
2693,53.0,53,1,35.1613185567214,25836.500752878263,50.763991245850384,1
2328,64.0,67,0,10.2818620453304,4580.5044543244185,10.134148392794804,0
2606,48.0,103,0,14.153337310002328,10951.906238251231,21.598658804444185,0
2332,32.0,66,0,12.874584007632032,15140.564438623918,31.610604019369827,0
2298,16.0,85,1,25.264493027623825,19884.2625720341,38.92661553256667,0
2411,0.0,80,1,31.8738404168076,25611.745594849428,49.92852783665407,1
2151,72.0,96,0,7.882724474689574,5509.437587091563,9.059371359388228,0
2413,56.0,122,0,15.175680210632317,9622.60519656336,19.33840070496949,0
2221,40.0,110,0,13.63838190862656,15800.783412748302,30.968991693050828,0
2878,24.0,88,1,26.54745252662877,19941.678105837786,38.38406700733783,0
2647,8.0,93,1,25.01939787037101,24267.63880498497,49.5048628747373,1
2016,111.0,21,0,1.1768273273700691,5167.469295742626,10.824577766305524,0
2189,95.0,64,0,17.84645941028155,10943.371565939153,18.8344105620293,0
2354,79.0,29,0,14.493885180414445,14139.919335225322,30.45873025503883,0
2361,63.0,45,1,22.8352561895147,20747.82015606639,40.31612310977917,0
2879,47.0,38,1,27.485131468449424,24652.00798224941,48.77646494507026,1
2478,117.0,78,0,0.36807228474385,5311.534346467054,9.915504958864894,0
2375,101.0,62,0,16.8354123413528,10041.078709322292,20.658358835832598,0
2077,85.0,98,0,17.13303718987099,15625.780942655703,30.154080015504224,0
2106,69.0,87,1,25.54693357460233,19027.17947057168,41.628347625090456,0
2351,53.0,79,1,26.428678347742405,24659.078475618146,48.21025157195741,1
2419,112.0,76,0,8.916889255389838,5369.813367967723,8.960191294062302,0
2615,96.0,65,0,6.885574696163535,10616.602243339774,19.255002024658573,0
2057,80.0,96,0,14.53785216786036,15876.346266208897,29.833287291262245,0
2794,64.0,84,1,18.910400391570743,19870.756534579054,41.60084239806742,0
2097,48.0,86,1,26.007649407563065,24931.202620663826,50.4416077005735,1
2147,119.0,52,0,3.7726149227054777,4457.994027226002,8.192240965330202,0
2970,103.0,43,0,7.241414215814845,9329.376997142142,21.27980697871969,0
2952,87.0,67,0,14.039605151547176,15923.28870717154,31.172542728704016,0
2744,71.0,54,1,19.177749956715083,20270.65678416373,38.1140898852554,0
2536,55.0,55,1,31.473400205945836,25728.62572081787,49.38064337814637,1
2657,107.0,61,0,7.704523012037753,4161.42745492961,10.705671145187331,0
2073,91.0,110,0,6.033265434784328,10857.840440759524,20.2221880822996,0
2957,75.0,105,0,12.96076172598609,15106.511158064766,31.0690586976489,0
2553,59.0,93,1,22.740507881714013,20176.39249229968,39.14481122937348,0
2351,43.0,94,1,34.70893004892941,25097.644824909283,50.67070661490347,1
2123,97.0,68,0,1.8872647189911929,4999.208116456159,8.68192029129077,0
2509,81.0,57,0,10.822191333824168,10553.047706936151,21.379853193554265,0
2468,65.0,51,0,16.16621849575335,15973.92902332536,29.808517324510216,0
2005,49.0,34,1,26.87178447504332,19540.93073355549,38.31345239690023,0
2151,33.0,34,1,32.99026766716309,25826.942265035734,51.70744498044904,1
2988,110.0,64,0,0.2949841366571988,5934.345608194431,9.135490702866432,0
2090,94.0,63,0,9.027804966120838,10492.892434484262,20.20236834999201,0
2485,78.0,71,0,17.339679747231994,15329.026429591966,28.4627590163218,0
2943,62.0,85,1,24.298455281543934,20366.86577964641,38.73307087692047,0
2023,46.0,89,1,30.165255258163302,24755.06927066663,48.89892242860185,1
2318,111.0,89,0,2.5777003627919783,4563.886415182272,9.087755899747282,0
2155,95.0,40,0,11.096447463287662,10992.655807804927,21.752361368182328,0
2522,79.0,42,0,22.36965304648652,14923.14431917923,29.42424521538549,0
2764,63.0,44,1,18.337762514331843,19423.32245363481,40.085542466853525,0
2733,47.0,54,1,31.52905213629819,24626.12471338371,50.02927783710045,1
2262,67.0,43,0,11.36531988032361,5058.594462294488,10.456514435852476,0
2748,51.0,76,0,7.791476583500014,10486.862885463124,19.15809115156913,0
2868,35.0,69,0,17.823015307452508,14928.21241688158,30.416463477680992,0
2357,19.0,74,1,23.04938601648957,19964.67087755717,41.68799853261466,0
2893,3.0,77,1,34.73251294698818,24061.224596966807,48.40582998164703,1
2579,83.0,80,0,11.701892215723795,5123.389296379941,11.35124104030589,0
2008,67.0,103,0,9.39347612516052,10380.45190108237,19.720047447323605,0
2875,51.0,98,0,18.92266337704604,14085.722043160044,30.50991190916881,0
2570,35.0,105,1,21.44645748285527,19992.44481148651,40.06850489109154,0
2309,19.0,100,1,33.62232252624855,24920.91270938573,50.66337362295344,1
2907,70.0,118,0,11.646493444598502,4394.508405186705,11.33062597932576,0
2754,54.0,76,0,9.832352883151737,10377.38746100866,18.78357589804158,0
2537,38.0,80,0,15.567634441385303,15252.80945593354,29.42424002924284,0
2771,22.0,85,1,20.79908700816168,19394.355290782285,39.69270371631551,0
2277,6.0,81,1,35.48868937351326,24690.999102447724,49.885760141832606,1
2291,71.0,17,0,5.88573164368293,5321.167420407194,10.14163926761885,0
2868,55.0,53,0,13.51193843363854,10788.066383726054,18.08935797632548,0
2704,39.0,48,0,17.100218965402224,15335.485429322662,30.67623815310079,0
2106,23.0,45,1,25.736428941110788,19927.785337984697,40.319444871587145,0
2716,7.0,55,1,24.8444064149479,24266.24805077077,51.15988947839192,1
2509,138.0,67,0,3.070778276440448,4412.165571405737,11.502941213444656,0
2257,122.0,87,0,16.711458289722955,9817.197916329198,20.64321057121417,0
2682,106.0,57,0,13.16748005823848,15657.708344215347,29.32524607407917,0
2277,90.0,74,1,19.08511162550264,19931.382488482333,41.427444044579374,0
2909,74.0,77,1,33.92029433685799,25601.760748300603,48.80002164027891,1
2810,118.0,34,0,4.180302917395691,5807.911447656431,10.08005810662088,0
2957,102.0,63,0,10.00576554762795,9087.045693114633,18.39953364554808,0
2773,86.0,55,0,14.40228379515952,15713.960822998084,31.215346148487093,0
2636,70.0,66,1,22.274020882365026,19730.523094190656,41.91676289341692,0
2649,54.0,61,1,28.38923330102798,25332.59744693412,51.98843415078666,1
2302,92.0,-3,0,8.75190810324071,4481.679866576294,10.288324095442402,0
2508,76.0,10,0,9.37661704756523,10528.59347459833,18.05739970879328,0
2095,60.0,-8,0,17.535832501202616,15818.95930531572,29.33257378136572,0
2259,44.0,5,1,26.373971606042986,19269.60636704525,40.30828731465617,0
2492,28.0,9,1,30.46389857425344,24492.776222463373,48.22667579702973,1
2813,72.0,58,0,4.007021763017742,5185.581261037429,8.881437917879465,0
2956,56.0,75,0,10.714392434542908,9715.3252403006,21.090811141903195,0
2079,40.0,103,0,13.021035420837864,15060.53780884118,29.311171542261185,0
2053,24.0,95,1,20.37315357938286,20078.825701352423,39.94505361766863,0
2548,8.0,93,1,34.697366159280485,24754.539160576234,51.18775362051805,1
2934,90.0,75,0,0.0239194108013403,4810.533750924508,10.520972074741575,0
2701,74.0,123,0,9.980989688074612,10858.388932465688,20.262188476711685,0
2476,58.0,94,0,16.98257844407361,14924.74765206042,30.46707605879381,0
2006,42.0,96,1,27.11650438589996,19206.308277724103,40.753402160151424,0
2992,26.0,94,1,32.56345247313413,25167.192550270094,51.58879423894503,1
2364,105.0,119,0,6.6802971722508095,5996.416553071732,8.009841897422573,0
2344,89.0,94,0,9.975500444236475,9413.371206347045,20.56436988437992,0
2218,73.0,101,0,12.002940406350945,15647.64940292881,29.050773327358588,0
2108,57.0,79,1,23.643646462459746,19734.938479119686,41.97889501710945,0
2424,41.0,82,1,32.02778833953564,24629.91262402421,51.83785299613776,1
2467,73.0,74,0,4.401456369524984,4050.991102709252,11.308928022773214,0
2798,57.0,116,0,9.789847713119151,9602.09509558046,19.759771333041517,0
2980,41.0,96,0,14.144587780011152,14804.056967025765,28.14150089068135,0
2164,25.0,88,1,25.393327753817985,19498.52086006633,41.20865718072815,0
2282,9.0,94,1,34.393777689110884,24136.42498849053,48.68421587988141,1
2312,82.0,76,0,1.5854758782095368,4061.071962954566,10.442660680096248,0
2008,66.0,73,0,10.81250838071532,10307.772006283709,21.44904218147922,0
2792,50.0,72,0,15.24645114170881,14395.716205730942,28.314276130140605,0
2983,34.0,83,1,23.806384519191436,19248.6596037913,39.71059390752028,0
2511,18.0,74,1,35.71470450713568,24485.776260438728,48.43571685358942,1
2750,64.0,4,0,7.658648685633439,5725.328697886214,11.661916033155515,0
2753,48.0,24,0,12.82957435787752,10935.309682725108,18.19625419466325,0
2836,32.0,30,0,20.44860284704545,14636.490333025631,30.3388681131204,0
2042,16.0,24,1,29.66840581674063,20326.35502726479,38.0120403931528,0
2124,0.0,24,1,30.105798164899817,25741.497213596536,51.72293608176943,1
2284,91.0,3,0,10.159337077910106,5959.913285455163,9.673068359564873,0
2753,75.0,37,0,8.72600522787209,10502.838774817594,18.198809594432213,0
2815,59.0,46,0,22.60162893505957,15299.240041880035,28.114813423591976,0
2141,43.0,49,1,19.32349767719684,19896.2068652846,40.50199859825213,0
2362,27.0,43,1,31.226538029866724,25247.77026085208,51.76425125014408,1
2309,136.0,-17,0,8.913834631104164,5159.247490613858,9.20109517577117,0
2289,120.0,11,0,16.6149391374213,10839.496814577587,20.459389708011603,0
2526,104.0,-1,0,15.926356009476244,14504.53279016256,29.615922938663573,0
2446,88.0,21,1,23.05488633145006,20691.86661808995,40.167358369923,0
2085,72.0,15,1,35.96999615783712,25119.108300080155,51.17873924011656,1
2815,74.0,-8,0,3.2669952899122188,4756.570723073517,11.03122451177544,0
2682,58.0,18,0,8.549001394331707,10810.24358549405,18.05839249392704,0
2299,42.0,30,0,17.224216200792597,15842.903509073803,30.54375728666844,0
2099,26.0,18,1,24.35886433943504,19617.2862760392,40.31182086826358,0
2731,10.0,22,1,34.612627756963946,25590.34420794536,51.15614296755368,1
2879,67.0,38,0,0.6585031185872059,5766.1394167434655,11.202870036345638,0
2519,51.0,25,0,14.641127083464855,10697.264515962928,19.574229943268836,0
2935,35.0,46,0,13.26867856916905,14261.240881940868,31.313939389455538,0
2923,19.0,26,1,18.65801220427735,19015.98928104475,38.27300027754079,0
2723,3.0,33,1,28.46536415273745,25194.437815658897,50.10841560064876,1
2883,109.0,65,0,8.023291255759416,5160.624054153829,11.641009726370836,0
2687,93.0,105,0,11.378841781471326,10479.990129398462,18.49028135533427,0
2078,77.0,81,0,12.72035049391982,14081.946824729592,29.35327822429491,0
2903,61.0,83,1,25.26957253860781,20267.215393966857,38.8252498345671,0
2325,45.0,79,1,31.731447829947243,24562.929685376934,50.39746536410418,1
2243,117.0,68,0,2.6391912381825056,5866.065848477401,10.78333947538238,0
2328,101.0,92,0,14.99202356444452,9687.294651065857,18.676100158286317,0
2343,85.0,73,0,15.73442459357132,15609.25782301211,31.861002184133,0
2730,69.0,78,1,23.46265413794516,20583.71079287141,41.17091060340945,0
2202,53.0,79,1,24.6898695120589,24204.59999137736,49.95783607073256,1
2758,129.0,71,0,8.609809479690519,5388.053816964876,10.12124543479575,0
2109,113.0,54,0,7.299634687167337,10835.130553060097,20.55319332530693,0
2325,97.0,53,0,13.860460041656276,15915.086488245752,30.644934729183326,0
2063,81.0,63,1,27.483501685575824,19666.802203598545,39.93763714668623,0
2605,65.0,64,1,35.85176172273788,25821.02153983319,50.713230621121625,1
2633,104.0,-19,0,0.0395519135223412,5997.583100685534,10.05336840822664,0
2322,88.0,-5,0,16.098079096554486,10467.513470391516,18.0777602868396,0
2830,72.0,-3,0,19.46123567955519,14390.982857005984,31.32358775891115,0
2884,56.0,-3,1,27.48638360616738,20429.675701402277,39.441670052697965,0
2860,40.0,2,1,28.751645928397068,25506.174165017204,51.98398035613606,1
2099,104.0,-6,0,9.304355128446003,4538.120168059287,10.197663802077926,0
2534,88.0,18,0,12.265318434285083,9731.199469342951,19.995173388890628,0
2433,72.0,-4,0,19.39529306059585,14025.887572858608,29.688605051907835,0
2840,56.0,1,1,29.018385731617784,19349.56979658262,38.31061478066941,0
2354,40.0,1,1,27.10511435253933,24913.796929554857,51.18002482749095,1
2593,119.0,61,0,4.186593224791364,4296.021065246734,11.917524808508473,0
2058,103.0,121,0,13.787935729172508,10035.704909114342,19.945802512655813,0
2143,87.0,107,0,13.566191963624672,15727.09734513457,30.9163949612637,0
2136,71.0,103,1,27.78583007972921,20445.199061945343,38.11052136262119,0
2430,55.0,93,1,24.895350127928538,24512.747746838213,48.320300443900415,1
2921,127.0,91,0,10.855615070743326,5695.223855143025,9.24791995759471,0
2252,111.0,100,0,17.83291935171817,9070.384772708374,18.54065384502465,0
2759,95.0,99,0,16.427010657777576,14785.209492330436,30.254079960986655,0
2649,79.0,84,1,21.32960048393708,19288.73121378709,39.31586010920218,0
2269,63.0,81,1,32.40844902160334,25639.6407699513,48.608491733139054,1
2806,125.0,61,0,6.28523559284692,5850.650996126152,9.513409931343418,0
2877,109.0,63,0,12.20595274293001,10691.139215812238,19.449442931783448,0
2715,93.0,63,0,17.20753649526462,14436.09363640827,28.57864381453002,0
2685,77.0,55,1,28.230111139817566,19875.004258197358,40.64034732139483,0
2309,61.0,50,1,27.093012840119407,25947.78477339552,49.62355225498379,1
2170,103.0,83,0,8.138645104846113,4789.0219548146015,8.4696594199787,0
2082,87.0,48,0,7.429340393468835,9051.668888202954,18.330499234958385,0
2251,71.0,96,0,21.667458889162344,14664.686694373217,31.05781933362289,0
2773,55.0,68,1,25.530104547355567,20092.883741121863,40.05501471675515,0
2681,39.0,77,1,31.839641806805744,24620.11626761289,48.52395378750722,1
2244,86.0,55,0,3.3164900108715374,5394.883360491671,9.618834613916864,0
2832,70.0,34,0,7.117994185108147,9536.93623608678,21.47844933986552,0
2562,54.0,44,0,20.556743079592906,15060.408055742031,29.042471886718005,0
2358,38.0,42,1,18.463469293599356,20486.39027679651,39.65292145972369,0
2395,22.0,37,1,31.48884724596695,25685.691423844364,49.68571758234381,1
2588,136.0,42,0,7.366661116747788,5176.848153701024,8.725503265783948,0
2617,120.0,48,0,13.595793215142566,10014.925848409954,20.667936537528675,0
2123,104.0,27,0,12.472823869333956,14629.07642241749,28.712461346527668,0
2339,88.0,19,1,22.832514628449573,20238.369333119284,38.60620600714153,0
2953,72.0,20,1,31.03248755756157,25930.01942316629,49.16106177665824,1
2005,75.0,2,0,3.961560558741115,4098.42284248175,9.25586334023069,0
2215,59.0,26,0,10.033548935285287,9597.03177952894,19.016321096599647,0
2265,43.0,23,0,15.108017521520448,14862.232308859786,28.01347736224118,0
2043,27.0,17,1,20.08934882747244,19388.70757258797,40.61418122982331,0
2324,11.0,21,1,31.66030278197609,24431.68223323499,51.96636223016768,1
2490,86.0,73,0,6.754310371073748,5429.219253097411,8.77760287183509,0
2950,70.0,107,0,9.819007338267571,10841.7898157696,20.48393332868305,0
2603,54.0,66,0,20.76961118823785,14229.365979051512,28.95361146165466,0
2260,38.0,74,1,18.61892232167443,20181.80320918026,41.462536737153,0
2988,22.0,84,1,35.708680330232944,24639.747977785548,48.09387942754431,1
2122,111.0,-17,0,4.931777174896554,4168.766982602729,11.59301634253968,0
2241,95.0,-7,0,14.197788451657546,9317.52299502226,18.24626713556472,0
2318,79.0,25,0,16.851146700333636,14954.184066302962,31.624913276353467,0
2302,63.0,22,1,26.30594658483227,19497.2011047136,40.221214441984046,0
2973,47.0,22,1,27.08858157057489,24578.4642385104,48.51299277998695,1
2340,107.0,47,0,7.583336157389132,4816.241794190672,9.640582915886943,0
2541,91.0,87,0,8.82332334823906,10866.248245659232,21.13342858672573,0
2617,75.0,80,0,12.68442282381501,14751.629760789448,28.13261362938362,0
2108,59.0,88,1,23.652354137302023,19274.68208902184,39.215237953105614,0
2547,43.0,86,1,28.906122630161125,25596.399398859867,49.59085459430574,1
2651,80.0,-1,0,6.450347377975683,5275.979849207266,8.63503434498752,0
2056,64.0,-18,0,8.040627859921942,9343.857431685248,19.898679503713733,0
2992,48.0,-12,0,21.82925287713392,15326.529575930805,28.238767808625063,0
2127,32.0,8,1,25.23043100128713,20046.065487971413,38.44829280460792,0
2723,16.0,6,1,32.38966584470893,25812.926392748075,49.89286956094137,1
2469,119.0,60,0,3.0576371302750416,4628.259727031309,11.474945552810114,0
2634,103.0,76,0,14.102465584188684,10671.993411927277,18.49167185224053,0
2089,87.0,73,0,23.05082037792224,14203.324838582444,31.84098953730087,0
2201,71.0,81,1,26.615094042738228,19527.97878266588,40.553227334589664,0
2815,55.0,87,1,28.458752946053117,25786.22813774759,50.78077075818384,1
2129,136.0,54,0,11.781234081494697,5727.505689426506,8.043567399057705,0
2723,120.0,37,0,16.29120650073408,10835.93287661694,20.164465071421485,0
2239,104.0,30,0,20.544908389297927,14912.09469587554,29.18091567426678,0
2698,88.0,32,1,27.41140021501684,20016.56771822875,40.63741198134999,0
2453,72.0,27,1,34.88696369910368,25983.5558371524,50.28855700738177,1
2256,139.0,51,0,11.44677123397132,5899.230651272991,9.721548489942345,0
2235,123.0,34,0,10.5665292231355,10053.481063884712,19.92138751910706,0
2294,107.0,10,0,14.13901119055262,15552.335556330472,29.62094262814903,0
2116,91.0,4,1,23.84627909061636,19453.449230539016,40.0635348565207,0
2994,75.0,11,1,34.31447429755792,25893.93448845577,50.98387607202588,1
2962,125.0,39,0,2.888682768989648,5078.589275831427,8.935655341584345,0
2672,109.0,12,0,6.418989397327564,10767.75491612202,21.370584745964013,0
2085,93.0,-13,0,18.32654521675518,14923.920850639008,28.012719270623908,0
2050,77.0,9,1,25.94065249581068,20456.612878283115,39.584780837522935,0
2860,61.0,2,1,35.61179407476002,25453.15892797672,48.25556238547274,1
2735,110.0,126,0,11.483820779226123,5187.974074270966,10.986208141878384,0
2522,94.0,80,0,8.692634725741438,10502.829474928643,18.880680542934478,0
2319,78.0,81,0,14.342710655236791,15899.582257027329,30.512981250203456,0
2575,62.0,91,1,21.88389154616228,19020.2739612968,38.9075882346538,0
2503,46.0,92,1,34.07808746451172,24624.221085160752,48.99068077543145,1
2272,138.0,53,0,0.3794121976401734,5897.831146652733,9.39981131295614,0
2400,122.0,30,0,12.93322812425732,10957.935467773972,19.44725119482501,0
2957,106.0,56,0,12.850889964979338,14460.94945295335,28.88574574425299,0
2547,90.0,54,1,24.993354667638144,19285.461164951987,39.603900948942325,0
2270,74.0,48,1,30.66402698921945,25806.54876180366,48.91244854325031,1
2311,83.0,9,0,10.57026462180591,4730.623546241918,8.550934823407772,0
2973,67.0,-9,0,15.516620954045893,9851.932208619342,21.21237682363542,0
2866,51.0,-9,0,17.464435959179774,15501.160874982506,28.58230592613628,0
2355,35.0,7,1,21.48537926214323,20162.457514354068,39.30088025343616,0
2096,19.0,5,1,31.18054199233447,25489.528333799743,51.80025516658,1
2072,133.0,8,0,8.489629166935439,4409.302120388388,9.607979476577682,0
2329,117.0,32,0,13.283810068811182,9054.903418495407,19.134513318100694,0
2505,101.0,26,0,22.21955126154087,15230.322418502325,31.57917794938819,0
2084,85.0,23,1,28.589623447871723,19825.018176579757,40.4369323400213,0
2375,69.0,17,1,28.75151245735451,24893.87139160081,50.21360091847142,1
2479,100.0,5,0,9.188436861369912,5775.094695407676,8.66345306335159,0
2233,84.0,-4,0,12.105673128271157,10783.281190222267,18.53110427268058,0
2075,68.0,20,0,12.752912985023968,14562.620513725356,29.51601282968539,0
2309,52.0,22,1,22.22011331380523,19325.373165449408,38.10307990711296,0
2639,36.0,21,1,34.86402812203591,25817.22025575452,49.95974448699013,1
2410,95.0,29,0,10.109580758850306,5843.966259802395,9.74028330769376,0
2557,79.0,-4,0,7.157321865027254,9650.378776798329,21.56208356300034,0
2398,63.0,36,0,14.124553321434677,15298.17027367376,28.278964332477518,0
2711,47.0,33,1,19.028871031241643,19396.467376245488,39.48455175063352,0
2257,31.0,24,1,32.70264670639453,24689.305270691875,49.40881567299264,1
2786,81.0,3,0,3.914721264343562,4826.854020031251,10.483652391988835,0
2688,65.0,-4,0,9.781678781329685,9201.764619376592,20.719895491931027,0
2771,49.0,7,0,19.57040867521185,14489.428205235476,30.01001217761324,0
2710,33.0,6,1,21.872395372849763,20966.81416313009,39.92737391615702,0
2856,17.0,9,1,26.525894490472908,24397.17851464032,51.4352782498517,1
2859,78.0,65,0,1.6063254365491826,4617.999644053763,8.820743574007423,0
2897,62.0,120,0,9.721684921369183,10845.800614732549,19.2856863026958,0
2067,46.0,85,0,19.097160676687643,15990.50162615506,30.422147255551664,0
2243,30.0,98,1,26.794653291079676,20387.323488738293,41.90123045769949,0
2239,14.0,96,1,27.902869570672443,25073.826606161303,48.73860278805292,1
2595,133.0,25,0,3.2707376926421383,4689.923944812441,9.403451454564488,0
2523,117.0,57,0,12.897700729691753,9828.7309053668,21.62399146287316,0
2580,101.0,76,0,19.73440559271936,15436.49685253376,28.56835453595645,0
2893,85.0,60,1,21.527520660582105,19763.224529604024,38.09643099307583,0
2585,69.0,64,1,24.48612381418406,25625.97488320259,50.154115069888775,1
2881,77.0,70,0,2.323471122701576,5369.084755517375,11.26344521493156,0
2788,61.0,31,0,7.786902785422187,9699.852547130651,21.1317886575062,0
2901,45.0,20,0,22.220918297035333,15615.603252253712,29.851185121967426,0
2325,29.0,43,1,28.845804524540487,19744.847619119515,40.76751742241781,0
2122,13.0,39,1,34.20166731472349,25132.53101253474,51.88216806051862,1
2440,136.0,-20,0,3.4043323793832854,4821.216018782243,8.689185658230068,0
2211,120.0,32,0,12.793129688617716,9454.887234408528,20.615317686130687,0
2895,104.0,-1,0,13.782016863330794,15553.609549829049,28.21181635556593,0
2762,88.0,21,1,21.655754760992263,19420.2839725641,40.08240788843175,0
2914,72.0,16,1,24.22501342875268,24524.2381789254,48.73146549365558,1
2300,124.0,22,0,0.0145600189669128,4452.4152529784615,8.26289989350797,0
2543,108.0,9,0,15.178967124773193,10545.131918212288,18.46100099172836,0
2940,92.0,25,0,20.94859472102415,15648.251563638987,29.633501313880156,0
2036,76.0,18,1,27.255869008038204,20782.13635031517,40.91492916053642,0
2872,60.0,26,1,29.48729778142363,24842.851603162464,50.18632490891106,1
2576,104.0,36,0,11.559613289911338,4431.072808452466,10.725763720108455,0
2968,88.0,0,0,12.924113836557051,9974.059528282374,21.630895784067302,0
2785,72.0,38,0,22.421794730765555,14039.977917611886,30.80772982995866,0
2072,56.0,23,1,28.81279769280379,19725.04588820788,41.82467530052905,0
2122,40.0,29,1,34.42408106740632,24508.10198945767,49.054637864394,1
2455,125.0,104,0,10.29419512726063,4193.940636650016,10.675023148221154,0
2477,109.0,92,0,9.60372503409402,10845.46173503117,20.041626064089915,0
2087,93.0,71,0,15.034568465764194,14987.030981230258,28.93784234993216,0
2733,77.0,83,1,21.40051137896898,20047.87441200238,40.58280958832093,0
2023,61.0,91,1,27.756260626553857,25388.38001304474,50.71756727901079,1
2908,140.0,28,0,1.436769471384642,5468.51072052962,10.330442051455355,0
2854,124.0,-14,0,10.242981067767175,9188.107061978024,20.32644070903653,0
2728,108.0,12,0,12.324744760552628,15709.4958095884,30.7722605691469,0
2841,92.0,7,1,28.005743950444817,19257.3789817474,41.16459420672837,0
2046,76.0,10,1,26.841876577588465,25950.29745513032,50.64930292126161,1
2504,115.0,90,0,0.4783316614125343,5311.087499297029,9.61812439778548,0
2105,99.0,88,0,7.267354931489847,9072.415523360489,19.79719925675706,0
2353,83.0,55,0,18.168199163137604,14890.738407124,30.369727546178563,0
2106,67.0,70,1,23.01947717233685,20955.660934386568,38.56618954749371,0
2163,51.0,60,1,32.298890759313565,25599.547269369283,50.32424464424282,1
2494,84.0,-5,0,2.487490121018639,4896.794597482854,11.060426350099188,0
2483,68.0,47,0,9.279776178586602,9596.445969233731,21.84427305452116,0
2493,52.0,45,0,14.2819819893698,14583.327608522824,28.679829223521555,0
2203,36.0,24,1,21.12692058329157,19083.5979002642,38.01636764744178,0
2860,20.0,25,1,25.498971905756637,25880.91801378125,51.21484742505324,1
2718,79.0,79,0,6.486161375531263,4312.159879016281,8.28856445667679,0
2854,63.0,50,0,7.1752471007961525,9289.554173873996,19.403774484146044,0
2150,47.0,90,0,18.395239288210888,14604.511292837084,31.90410060084504,0
2407,31.0,75,1,19.640399078543915,20169.03944351085,40.15374977037911,0
2932,15.0,72,1,27.71836210239782,25759.61828816169,50.24075347923656,1
2473,117.0,63,0,11.421097068215284,4793.380844016496,11.997188369561108,0
2256,101.0,80,0,8.595205480966952,10252.987569167646,20.749898989804624,0
2488,85.0,60,0,22.586579008972844,15251.951046989509,31.571818152546385,0
2053,69.0,59,1,23.62499151379531,19523.917148683977,40.950972893471054,0
2232,53.0,59,1,27.290678312061434,25353.622256966217,49.41630481499796,1
2495,120.0,60,0,5.947754797605421,4148.912926824431,9.062296874553503,0
2087,104.0,109,0,16.923905127513414,9954.222670733374,18.058334296269116,0
2334,88.0,73,0,14.660669956576037,15170.739987573566,30.99801815846003,0
2081,72.0,81,1,19.03873052042435,20717.857504306958,39.089654176697366,0
2785,56.0,89,1,27.8753492191313,25551.83337539062,48.21023627110485,1
2641,133.0,51,0,3.3382651402688657,5021.737817166018,8.70219237507246,0
2090,117.0,70,0,11.38442164775912,10955.144514963513,20.80320260977294,0
2197,101.0,78,0,22.63999907550008,14133.84320220498,31.069031872437844,0
2374,85.0,72,1,19.226223865468448,19142.604573337205,41.8914334893362,0
2555,69.0,72,1,27.398827918140707,25734.439606146545,51.39036047717251,1
2722,88.0,61,0,1.0287298287013749,5099.48268610519,9.143929049866257,0
2718,72.0,36,0,7.807794417285478,10965.0197138658,21.620538643567755,0
2831,56.0,68,0,19.46476912792445,15074.71437768464,29.90215701659461,0
2095,40.0,53,1,25.94484399873173,20525.447193018128,38.1794812681269,0
2153,24.0,63,1,25.751023940229988,25932.60886311377,49.46392433343605,1
2862,91.0,1,0,8.8875091280233,5466.5385711059,11.1725776475508,0
2687,75.0,-2,0,15.97867373657726,10389.317653583315,18.47413002412015,0
2865,59.0,6,0,21.26358549167569,15480.987308096008,30.472548058649444,0
2889,43.0,32,1,19.41117890314529,20879.883475167644,41.47900206089025,0
2332,27.0,23,1,28.22703314873602,25548.79978505959,51.22039961345638,1
2697,81.0,72,0,6.901347186391405,5219.906715634805,8.689359498660407,0
2024,65.0,95,0,8.851124375257138,10613.585945044106,20.744783693350428,0
2071,49.0,87,0,13.181522432480666,14944.352937523074,30.383139407363075,0
2450,33.0,78,1,22.46785460796748,19018.49566111022,39.08016520707933,0
2846,17.0,80,1,24.66685383915695,25108.95982416367,51.70322171578525,1
2324,88.0,74,0,7.359493809907287,5541.79984291752,11.74958656446243,0
2923,72.0,60,0,15.812514073534112,9442.962440771504,19.95566317888872,0
2597,56.0,41,0,15.164184934329333,14559.081691464837,30.65706783169549,0
